,alpha,hsigma_barra,beta_barra,BIAS,BLEV_barra,BP,BTOP_barra,CETOP_Barra,DEA,DIF,DP,DTOA_barra,EP,ETOP_barra,G_div_PE,LNCAP_barra,MACD,MLEV_barra,M_reverse_180,M_reverse_20,M_reverse_60,NCFP,OCFP,OCF_G_q,PSY,Profit_G_q,ROA_q,ROA_ttm,ROE_G_q,ROE_q,ROE_ttm,RSI,SP,STOA_Barra,STOM_Barra,STOQ_Barra,Sales_G_q,assetturnover_q,assetturnover_ttm,bias_turn_12m,bias_turn_1m,bias_turn_3m,bias_turn_6m,cashratio,cmra_barra,currentratio,dastd_barra,debtequityratio,epcut_ttm,exp_wgt_return_12m,exp_wgt_return_1m,exp_wgt_return_3m,exp_wgt_return_6m,financial_leverage,grossprofitmargin_q,grossprofitmargin_ttm,holder_avgpctchange,momentum_barra,nonlinearsize_barra,operationcashflowratio_q,operationcashflowratio_ttm,profitmargin_q,profitmargin_ttm,return_12m,return_1m,return_3m,return_6m,std_12m,std_1m,std_3m,std_6m,turn_12m,turn_1m,turn_3m,turn_6m,wgt_return_12m,wgt_return_1m,wgt_return_3m,wgt_return_6m
2009-10-30,-9.27923433857935,-3.1719153139131646,-2.0976133803681676,-5.872824814102752,1.6205050798886236,4.3805140977809724,3.8524223100026105,0.847549638459846,-6.108416098924554,-6.073056318095204,-0.5943088303226176,2.3558014662364335,-1.48116816964261,-1.5183399273796971,1.4589171164984995,-0.1704089031502836,-1.4592295197326959,2.0124745442054377,-2.468633421308927,-1.8208389036638633,-0.9672763708967285,-1.1098043817187309,1.0516643174215374,1.6320414776484466,-4.861972024070168,-2.7533686320313966,-4.073549751373301,-3.738588670356899,-2.8691402541759357,-3.1838918435983135,-2.6008956947515927,-2.8351174801577006,4.581798294044508,-1.224117947762887,-1.8071423482705524,-2.5037167944692778,-0.2161194984165376,1.051582937980205,1.0948232327809,-0.9070638320224795,-1.6127304958727782,-1.946236371254055,-1.6480099447881096,-2.1626758990897863,2.213842897463857,-0.5676634692464059,-3.495650698961682,1.3618807210052426,-2.913790439254866,-4.760054872897765,-4.679996114905453,-5.292909334668748,-5.201246042882441,1.8723119190662254,-1.7272766229689522,-1.7968704640553328,-0.1262385618609927,-7.9491955100538645,-0.11837686292700324,-0.7281745936453476,0.4318479940579484,-4.669914687477117,-4.004468836336404,-5.484707641914176,-5.7257807767078575,-7.373533806451256,-4.756416844217075,-1.6279782133555103,-3.4333034361668506,-3.2921339448942226,-3.691660516204582,-0.7603687639692421,-2.2623560113413324,-1.9280894676083808,-1.4705643876779972,-3.538295784813395,-5.033299856764999,-3.8436814533999404,-4.310279816645156
2009-11-30,-9.27923433857935,-3.1719153139131646,-2.0976133803681676,-5.872824814102752,1.6205050798886236,4.3805140977809724,3.8524223100026105,0.847549638459846,-6.108416098924554,-6.073056318095204,-0.5943088303226176,2.3558014662364335,-1.48116816964261,-1.5183399273796971,1.4589171164984995,-0.1704089031502836,-1.4592295197326959,2.0124745442054377,-2.468633421308927,-1.8208389036638633,-0.9672763708967285,-1.1098043817187309,1.0516643174215374,1.6320414776484466,-4.861972024070168,-2.7533686320313966,-4.073549751373301,-3.738588670356899,-2.8691402541759357,-3.1838918435983135,-2.6008956947515927,-2.8351174801577006,4.581798294044508,-1.224117947762887,-1.8071423482705524,-2.5037167944692778,-0.2161194984165376,1.051582937980205,1.0948232327809,-0.9070638320224795,-1.6127304958727782,-1.946236371254055,-1.6480099447881096,-2.1626758990897863,2.213842897463857,-0.5676634692464059,-3.495650698961682,1.3618807210052426,-2.913790439254866,-4.760054872897765,-4.679996114905453,-5.292909334668748,-5.201246042882441,1.8723119190662254,-1.7272766229689522,-1.7968704640553328,-0.1262385618609927,-7.9491955100538645,-0.11837686292700324,-0.7281745936453476,0.4318479940579484,-4.669914687477117,-4.004468836336404,-5.484707641914176,-5.7257807767078575,-7.373533806451256,-4.756416844217075,-1.6279782133555103,-3.4333034361668506,-3.2921339448942226,-3.691660516204582,-0.7603687639692421,-2.2623560113413324,-1.9280894676083808,-1.4705643876779972,-3.538295784813395,-5.033299856764999,-3.8436814533999404,-4.310279816645156
2009-12-30,-9.27923433857935,-3.1719153139131646,-2.0976133803681676,-5.872824814102752,1.6205050798886236,4.3805140977809724,3.8524223100026105,0.847549638459846,-6.108416098924554,-6.073056318095204,-0.5943088303226176,2.3558014662364335,-1.48116816964261,-1.5183399273796971,1.4589171164984995,-0.1704089031502836,-1.4592295197326959,2.0124745442054377,-2.468633421308927,-1.8208389036638633,-0.9672763708967285,-1.1098043817187309,1.0516643174215374,1.6320414776484466,-4.861972024070168,-2.7533686320313966,-4.073549751373301,-3.738588670356899,-2.8691402541759357,-3.1838918435983135,-2.6008956947515927,-2.8351174801577006,4.581798294044508,-1.224117947762887,-1.8071423482705524,-2.5037167944692778,-0.2161194984165376,1.051582937980205,1.0948232327809,-0.9070638320224795,-1.6127304958727782,-1.946236371254055,-1.6480099447881096,-2.1626758990897863,2.213842897463857,-0.5676634692464059,-3.495650698961682,1.3618807210052426,-2.913790439254866,-4.760054872897765,-4.679996114905453,-5.292909334668748,-5.201246042882441,1.8723119190662254,-1.7272766229689522,-1.7968704640553328,-0.1262385618609927,-7.9491955100538645,-0.11837686292700324,-0.7281745936453476,0.4318479940579484,-4.669914687477117,-4.004468836336404,-5.484707641914176,-5.7257807767078575,-7.373533806451256,-4.756416844217075,-1.6279782133555103,-3.4333034361668506,-3.2921339448942226,-3.691660516204582,-0.7603687639692421,-2.2623560113413324,-1.9280894676083808,-1.4705643876779972,-3.538295784813395,-5.033299856764999,-3.8436814533999404,-4.310279816645156
2010-01-23,-9.27923433857935,-3.1719153139131646,-2.0976133803681676,-5.872824814102752,1.6205050798886236,4.3805140977809724,3.8524223100026105,0.847549638459846,-6.108416098924554,-6.073056318095204,-0.5943088303226176,2.3558014662364335,-1.48116816964261,-1.5183399273796971,1.4589171164984995,-0.1704089031502836,-1.4592295197326959,2.0124745442054377,-2.468633421308927,-1.8208389036638633,-0.9672763708967285,-1.1098043817187309,1.0516643174215374,1.6320414776484466,-4.861972024070168,-2.7533686320313966,-4.073549751373301,-3.738588670356899,-2.8691402541759357,-3.1838918435983135,-2.6008956947515927,-2.8351174801577006,4.581798294044508,-1.224117947762887,-1.8071423482705524,-2.5037167944692778,-0.2161194984165376,1.051582937980205,1.0948232327809,-0.9070638320224795,-1.6127304958727782,-1.946236371254055,-1.6480099447881096,-2.1626758990897863,2.213842897463857,-0.5676634692464059,-3.495650698961682,1.3618807210052426,-2.913790439254866,-4.760054872897765,-4.679996114905453,-5.292909334668748,-5.201246042882441,1.8723119190662254,-1.7272766229689522,-1.7968704640553328,-0.1262385618609927,-7.9491955100538645,-0.11837686292700324,-0.7281745936453476,0.4318479940579484,-4.669914687477117,-4.004468836336404,-5.484707641914176,-5.7257807767078575,-7.373533806451256,-4.756416844217075,-1.6279782133555103,-3.4333034361668506,-3.2921339448942226,-3.691660516204582,-0.7603687639692421,-2.2623560113413324,-1.9280894676083808,-1.4705643876779972,-3.538295784813395,-5.033299856764999,-3.8436814533999404,-4.310279816645156
2010-01-24,-9.27923433857935,-3.1719153139131646,-2.0976133803681676,-5.872824814102752,1.6205050798886236,4.3805140977809724,3.8524223100026105,0.847549638459846,-6.108416098924554,-6.073056318095204,-0.5943088303226176,2.3558014662364335,-1.48116816964261,-1.5183399273796971,1.4589171164984995,-0.1704089031502836,-1.4592295197326959,2.0124745442054377,-2.468633421308927,-1.8208389036638633,-0.9672763708967285,-1.1098043817187309,1.0516643174215374,1.6320414776484466,-4.861972024070168,-2.7533686320313966,-4.073549751373301,-3.738588670356899,-2.8691402541759357,-3.1838918435983135,-2.6008956947515927,-2.8351174801577006,4.581798294044508,-1.224117947762887,-1.8071423482705524,-2.5037167944692778,-0.2161194984165376,1.051582937980205,1.0948232327809,-0.9070638320224795,-1.6127304958727782,-1.946236371254055,-1.6480099447881096,-2.1626758990897863,2.213842897463857,-0.5676634692464059,-3.495650698961682,1.3618807210052426,-2.913790439254866,-4.760054872897765,-4.679996114905453,-5.292909334668748,-5.201246042882441,1.8723119190662254,-1.7272766229689522,-1.7968704640553328,-0.1262385618609927,-7.9491955100538645,-0.11837686292700324,-0.7281745936453476,0.4318479940579484,-4.669914687477117,-4.004468836336404,-5.484707641914176,-5.7257807767078575,-7.373533806451256,-4.756416844217075,-1.6279782133555103,-3.4333034361668506,-3.2921339448942226,-3.691660516204582,-0.7603687639692421,-2.2623560113413324,-1.9280894676083808,-1.4705643876779972,-3.538295784813395,-5.033299856764999,-3.8436814533999404,-4.310279816645156
2010-02-26,-9.27923433857935,-3.1719153139131646,-2.0976133803681676,-5.872824814102752,1.6205050798886236,4.3805140977809724,3.8524223100026105,0.847549638459846,-6.108416098924554,-6.073056318095204,-0.5943088303226176,2.3558014662364335,-1.48116816964261,-1.5183399273796971,1.4589171164984995,-0.1704089031502836,-1.4592295197326959,2.0124745442054377,-2.468633421308927,-1.8208389036638633,-0.9672763708967285,-1.1098043817187309,1.0516643174215374,1.6320414776484466,-4.861972024070168,-2.7533686320313966,-4.073549751373301,-3.738588670356899,-2.8691402541759357,-3.1838918435983135,-2.6008956947515927,-2.8351174801577006,4.581798294044508,-1.224117947762887,-1.8071423482705524,-2.5037167944692778,-0.2161194984165376,1.051582937980205,1.0948232327809,-0.9070638320224795,-1.6127304958727782,-1.946236371254055,-1.6480099447881096,-2.1626758990897863,2.213842897463857,-0.5676634692464059,-3.495650698961682,1.3618807210052426,-2.913790439254866,-4.760054872897765,-4.679996114905453,-5.292909334668748,-5.201246042882441,1.8723119190662254,-1.7272766229689522,-1.7968704640553328,-0.1262385618609927,-7.9491955100538645,-0.11837686292700324,-0.7281745936453476,0.4318479940579484,-4.669914687477117,-4.004468836336404,-5.484707641914176,-5.7257807767078575,-7.373533806451256,-4.756416844217075,-1.6279782133555103,-3.4333034361668506,-3.2921339448942226,-3.691660516204582,-0.7603687639692421,-2.2623560113413324,-1.9280894676083808,-1.4705643876779972,-3.538295784813395,-5.033299856764999,-3.8436814533999404,-4.310279816645156
2010-03-31,-9.27923433857935,-3.1719153139131646,-2.0976133803681676,-5.872824814102752,1.6205050798886236,4.3805140977809724,3.8524223100026105,0.847549638459846,-6.108416098924554,-6.073056318095204,-0.5943088303226176,2.3558014662364335,-1.48116816964261,-1.5183399273796971,1.4589171164984995,-0.1704089031502836,-1.4592295197326959,2.0124745442054377,-2.468633421308927,-1.8208389036638633,-0.9672763708967285,-1.1098043817187309,1.0516643174215374,1.6320414776484466,-4.861972024070168,-2.7533686320313966,-4.073549751373301,-3.738588670356899,-2.8691402541759357,-3.1838918435983135,-2.6008956947515927,-2.8351174801577006,4.581798294044508,-1.224117947762887,-1.8071423482705524,-2.5037167944692778,-0.2161194984165376,1.051582937980205,1.0948232327809,-0.9070638320224795,-1.6127304958727782,-1.946236371254055,-1.6480099447881096,-2.1626758990897863,2.213842897463857,-0.5676634692464059,-3.495650698961682,1.3618807210052426,-2.913790439254866,-4.760054872897765,-4.679996114905453,-5.292909334668748,-5.201246042882441,1.8723119190662254,-1.7272766229689522,-1.7968704640553328,-0.1262385618609927,-7.9491955100538645,-0.11837686292700324,-0.7281745936453476,0.4318479940579484,-4.669914687477117,-4.004468836336404,-5.484707641914176,-5.7257807767078575,-7.373533806451256,-4.756416844217075,-1.6279782133555103,-3.4333034361668506,-3.2921339448942226,-3.691660516204582,-0.7603687639692421,-2.2623560113413324,-1.9280894676083808,-1.4705643876779972,-3.538295784813395,-5.033299856764999,-3.8436814533999404,-4.310279816645156
2010-04-30,-9.27923433857935,-3.1719153139131646,-2.0976133803681676,-5.872824814102752,1.6205050798886236,4.3805140977809724,3.8524223100026105,0.847549638459846,-6.108416098924554,-6.073056318095204,-0.5943088303226176,2.3558014662364335,-1.48116816964261,-1.5183399273796971,1.4589171164984995,-0.1704089031502836,-1.4592295197326959,2.0124745442054377,-2.468633421308927,-1.8208389036638633,-0.9672763708967285,-1.1098043817187309,1.0516643174215374,1.6320414776484466,-4.861972024070168,-2.7533686320313966,-4.073549751373301,-3.738588670356899,-2.8691402541759357,-3.1838918435983135,-2.6008956947515927,-2.8351174801577006,4.581798294044508,-1.224117947762887,-1.8071423482705524,-2.5037167944692778,-0.2161194984165376,1.051582937980205,1.0948232327809,-0.9070638320224795,-1.6127304958727782,-1.946236371254055,-1.6480099447881096,-2.1626758990897863,2.213842897463857,-0.5676634692464059,-3.495650698961682,1.3618807210052426,-2.913790439254866,-4.760054872897765,-4.679996114905453,-5.292909334668748,-5.201246042882441,1.8723119190662254,-1.7272766229689522,-1.7968704640553328,-0.1262385618609927,-7.9491955100538645,-0.11837686292700324,-0.7281745936453476,0.4318479940579484,-4.669914687477117,-4.004468836336404,-5.484707641914176,-5.7257807767078575,-7.373533806451256,-4.756416844217075,-1.6279782133555103,-3.4333034361668506,-3.2921339448942226,-3.691660516204582,-0.7603687639692421,-2.2623560113413324,-1.9280894676083808,-1.4705643876779972,-3.538295784813395,-5.033299856764999,-3.8436814533999404,-4.310279816645156
2010-05-30,-9.27923433857935,-3.1719153139131646,-2.0976133803681676,-5.872824814102752,1.6205050798886236,4.3805140977809724,3.8524223100026105,0.847549638459846,-6.108416098924554,-6.073056318095204,-0.5943088303226176,2.3558014662364335,-1.48116816964261,-1.5183399273796971,1.4589171164984995,-0.1704089031502836,-1.4592295197326959,2.0124745442054377,-2.468633421308927,-1.8208389036638633,-0.9672763708967285,-1.1098043817187309,1.0516643174215374,1.6320414776484466,-4.861972024070168,-2.7533686320313966,-4.073549751373301,-3.738588670356899,-2.8691402541759357,-3.1838918435983135,-2.6008956947515927,-2.8351174801577006,4.581798294044508,-1.224117947762887,-1.8071423482705524,-2.5037167944692778,-0.2161194984165376,1.051582937980205,1.0948232327809,-0.9070638320224795,-1.6127304958727782,-1.946236371254055,-1.6480099447881096,-2.1626758990897863,2.213842897463857,-0.5676634692464059,-3.495650698961682,1.3618807210052426,-2.913790439254866,-4.760054872897765,-4.679996114905453,-5.292909334668748,-5.201246042882441,1.8723119190662254,-1.7272766229689522,-1.7968704640553328,-0.1262385618609927,-7.9491955100538645,-0.11837686292700324,-0.7281745936453476,0.4318479940579484,-4.669914687477117,-4.004468836336404,-5.484707641914176,-5.7257807767078575,-7.373533806451256,-4.756416844217075,-1.6279782133555103,-3.4333034361668506,-3.2921339448942226,-3.691660516204582,-0.7603687639692421,-2.2623560113413324,-1.9280894676083808,-1.4705643876779972,-3.538295784813395,-5.033299856764999,-3.8436814533999404,-4.310279816645156
2010-06-30,-9.27923433857935,-3.1719153139131646,-2.0976133803681676,-5.872824814102752,1.6205050798886236,4.3805140977809724,3.8524223100026105,0.847549638459846,-6.108416098924554,-6.073056318095204,-0.5943088303226176,2.3558014662364335,-1.48116816964261,-1.5183399273796971,1.4589171164984995,-0.1704089031502836,-1.4592295197326959,2.0124745442054377,-2.468633421308927,-1.8208389036638633,-0.9672763708967285,-1.1098043817187309,1.0516643174215374,1.6320414776484466,-4.861972024070168,-2.7533686320313966,-4.073549751373301,-3.738588670356899,-2.8691402541759357,-3.1838918435983135,-2.6008956947515927,-2.8351174801577006,4.581798294044508,-1.224117947762887,-1.8071423482705524,-2.5037167944692778,-0.2161194984165376,1.051582937980205,1.0948232327809,-0.9070638320224795,-1.6127304958727782,-1.946236371254055,-1.6480099447881096,-2.1626758990897863,2.213842897463857,-0.5676634692464059,-3.495650698961682,1.3618807210052426,-2.913790439254866,-4.760054872897765,-4.679996114905453,-5.292909334668748,-5.201246042882441,1.8723119190662254,-1.7272766229689522,-1.7968704640553328,-0.1262385618609927,-7.9491955100538645,-0.11837686292700324,-0.7281745936453476,0.4318479940579484,-4.669914687477117,-4.004468836336404,-5.484707641914176,-5.7257807767078575,-7.373533806451256,-4.756416844217075,-1.6279782133555103,-3.4333034361668506,-3.2921339448942226,-3.691660516204582,-0.7603687639692421,-2.2623560113413324,-1.9280894676083808,-1.4705643876779972,-3.538295784813395,-5.033299856764999,-3.8436814533999404,-4.310279816645156
2010-07-30,-9.27923433857935,-3.1719153139131646,-2.0976133803681676,-5.872824814102752,1.6205050798886236,4.3805140977809724,3.8524223100026105,0.847549638459846,-6.108416098924554,-6.073056318095204,-0.5943088303226176,2.3558014662364335,-1.48116816964261,-1.5183399273796971,1.4589171164984995,-0.1704089031502836,-1.4592295197326959,2.0124745442054377,-2.468633421308927,-1.8208389036638633,-0.9672763708967285,-1.1098043817187309,1.0516643174215374,1.6320414776484466,-4.861972024070168,-2.7533686320313966,-4.073549751373301,-3.738588670356899,-2.8691402541759357,-3.1838918435983135,-2.6008956947515927,-2.8351174801577006,4.581798294044508,-1.224117947762887,-1.8071423482705524,-2.5037167944692778,-0.2161194984165376,1.051582937980205,1.0948232327809,-0.9070638320224795,-1.6127304958727782,-1.946236371254055,-1.6480099447881096,-2.1626758990897863,2.213842897463857,-0.5676634692464059,-3.495650698961682,1.3618807210052426,-2.913790439254866,-4.760054872897765,-4.679996114905453,-5.292909334668748,-5.201246042882441,1.8723119190662254,-1.7272766229689522,-1.7968704640553328,-0.1262385618609927,-7.9491955100538645,-0.11837686292700324,-0.7281745936453476,0.4318479940579484,-4.669914687477117,-4.004468836336404,-5.484707641914176,-5.7257807767078575,-7.373533806451256,-4.756416844217075,-1.6279782133555103,-3.4333034361668506,-3.2921339448942226,-3.691660516204582,-0.7603687639692421,-2.2623560113413324,-1.9280894676083808,-1.4705643876779972,-3.538295784813395,-5.033299856764999,-3.8436814533999404,-4.310279816645156
2010-08-30,-9.27923433857935,-3.1719153139131646,-2.0976133803681676,-5.872824814102752,1.6205050798886236,4.3805140977809724,3.8524223100026105,0.847549638459846,-6.108416098924554,-6.073056318095204,-0.5943088303226176,2.3558014662364335,-1.48116816964261,-1.5183399273796971,1.4589171164984995,-0.1704089031502836,-1.4592295197326959,2.0124745442054377,-2.468633421308927,-1.8208389036638633,-0.9672763708967285,-1.1098043817187309,1.0516643174215374,1.6320414776484466,-4.861972024070168,-2.7533686320313966,-4.073549751373301,-3.738588670356899,-2.8691402541759357,-3.1838918435983135,-2.6008956947515927,-2.8351174801577006,4.581798294044508,-1.224117947762887,-1.8071423482705524,-2.5037167944692778,-0.2161194984165376,1.051582937980205,1.0948232327809,-0.9070638320224795,-1.6127304958727782,-1.946236371254055,-1.6480099447881096,-2.1626758990897863,2.213842897463857,-0.5676634692464059,-3.495650698961682,1.3618807210052426,-2.913790439254866,-4.760054872897765,-4.679996114905453,-5.292909334668748,-5.201246042882441,1.8723119190662254,-1.7272766229689522,-1.7968704640553328,-0.1262385618609927,-7.9491955100538645,-0.11837686292700324,-0.7281745936453476,0.4318479940579484,-4.669914687477117,-4.004468836336404,-5.484707641914176,-5.7257807767078575,-7.373533806451256,-4.756416844217075,-1.6279782133555103,-3.4333034361668506,-3.2921339448942226,-3.691660516204582,-0.7603687639692421,-2.2623560113413324,-1.9280894676083808,-1.4705643876779972,-3.538295784813395,-5.033299856764999,-3.8436814533999404,-4.310279816645156
2010-09-30,-9.27923433857935,-3.1719153139131646,-2.0976133803681676,-5.872824814102752,1.6205050798886236,4.3805140977809724,3.8524223100026105,0.847549638459846,-6.108416098924554,-6.073056318095204,-0.5943088303226176,2.3558014662364335,-1.48116816964261,-1.5183399273796971,1.4589171164984995,-0.1704089031502836,-1.4592295197326959,2.0124745442054377,-2.468633421308927,-1.8208389036638633,-0.9672763708967285,-1.1098043817187309,1.0516643174215374,1.6320414776484466,-4.861972024070168,-2.7533686320313966,-4.073549751373301,-3.738588670356899,-2.8691402541759357,-3.1838918435983135,-2.6008956947515927,-2.8351174801577006,4.581798294044508,-1.224117947762887,-1.8071423482705524,-2.5037167944692778,-0.2161194984165376,1.051582937980205,1.0948232327809,-0.9070638320224795,-1.6127304958727782,-1.946236371254055,-1.6480099447881096,-2.1626758990897863,2.213842897463857,-0.5676634692464059,-3.495650698961682,1.3618807210052426,-2.913790439254866,-4.760054872897765,-4.679996114905453,-5.292909334668748,-5.201246042882441,1.8723119190662254,-1.7272766229689522,-1.7968704640553328,-0.1262385618609927,-7.9491955100538645,-0.11837686292700324,-0.7281745936453476,0.4318479940579484,-4.669914687477117,-4.004468836336404,-5.484707641914176,-5.7257807767078575,-7.373533806451256,-4.756416844217075,-1.6279782133555103,-3.4333034361668506,-3.2921339448942226,-3.691660516204582,-0.7603687639692421,-2.2623560113413324,-1.9280894676083808,-1.4705643876779972,-3.538295784813395,-5.033299856764999,-3.8436814533999404,-4.310279816645156
2010-10-30,-9.27923433857935,-3.1719153139131646,-2.0976133803681676,-5.872824814102752,1.6205050798886236,4.3805140977809724,3.8524223100026105,0.847549638459846,-6.108416098924554,-6.073056318095204,-0.5943088303226176,2.3558014662364335,-1.48116816964261,-1.5183399273796971,1.4589171164984995,-0.1704089031502836,-1.4592295197326959,2.0124745442054377,-2.468633421308927,-1.8208389036638633,-0.9672763708967285,-1.1098043817187309,1.0516643174215374,1.6320414776484466,-4.861972024070168,-2.7533686320313966,-4.073549751373301,-3.738588670356899,-2.8691402541759357,-3.1838918435983135,-2.6008956947515927,-2.8351174801577006,4.581798294044508,-1.224117947762887,-1.8071423482705524,-2.5037167944692778,-0.2161194984165376,1.051582937980205,1.0948232327809,-0.9070638320224795,-1.6127304958727782,-1.946236371254055,-1.6480099447881096,-2.1626758990897863,2.213842897463857,-0.5676634692464059,-3.495650698961682,1.3618807210052426,-2.913790439254866,-4.760054872897765,-4.679996114905453,-5.292909334668748,-5.201246042882441,1.8723119190662254,-1.7272766229689522,-1.7968704640553328,-0.1262385618609927,-7.9491955100538645,-0.11837686292700324,-0.7281745936453476,0.4318479940579484,-4.669914687477117,-4.004468836336404,-5.484707641914176,-5.7257807767078575,-7.373533806451256,-4.756416844217075,-1.6279782133555103,-3.4333034361668506,-3.2921339448942226,-3.691660516204582,-0.7603687639692421,-2.2623560113413324,-1.9280894676083808,-1.4705643876779972,-3.538295784813395,-5.033299856764999,-3.8436814533999404,-4.310279816645156
2010-11-30,-9.27923433857935,-3.1719153139131646,-2.0976133803681676,-5.872824814102752,1.6205050798886236,4.3805140977809724,3.8524223100026105,0.847549638459846,-6.108416098924554,-6.073056318095204,-0.5943088303226176,2.3558014662364335,-1.48116816964261,-1.5183399273796971,1.4589171164984995,-0.1704089031502836,-1.4592295197326959,2.0124745442054377,-2.468633421308927,-1.8208389036638633,-0.9672763708967285,-1.1098043817187309,1.0516643174215374,1.6320414776484466,-4.861972024070168,-2.7533686320313966,-4.073549751373301,-3.738588670356899,-2.8691402541759357,-3.1838918435983135,-2.6008956947515927,-2.8351174801577006,4.581798294044508,-1.224117947762887,-1.8071423482705524,-2.5037167944692778,-0.2161194984165376,1.051582937980205,1.0948232327809,-0.9070638320224795,-1.6127304958727782,-1.946236371254055,-1.6480099447881096,-2.1626758990897863,2.213842897463857,-0.5676634692464059,-3.495650698961682,1.3618807210052426,-2.913790439254866,-4.760054872897765,-4.679996114905453,-5.292909334668748,-5.201246042882441,1.8723119190662254,-1.7272766229689522,-1.7968704640553328,-0.1262385618609927,-7.9491955100538645,-0.11837686292700324,-0.7281745936453476,0.4318479940579484,-4.669914687477117,-4.004468836336404,-5.484707641914176,-5.7257807767078575,-7.373533806451256,-4.756416844217075,-1.6279782133555103,-3.4333034361668506,-3.2921339448942226,-3.691660516204582,-0.7603687639692421,-2.2623560113413324,-1.9280894676083808,-1.4705643876779972,-3.538295784813395,-5.033299856764999,-3.8436814533999404,-4.310279816645156
2010-12-30,-9.27923433857935,-3.1719153139131646,-2.0976133803681676,-5.872824814102752,1.6205050798886236,4.3805140977809724,3.8524223100026105,0.847549638459846,-6.108416098924554,-6.073056318095204,-0.5943088303226176,2.3558014662364335,-1.48116816964261,-1.5183399273796971,1.4589171164984995,-0.1704089031502836,-1.4592295197326959,2.0124745442054377,-2.468633421308927,-1.8208389036638633,-0.9672763708967285,-1.1098043817187309,1.0516643174215374,1.6320414776484466,-4.861972024070168,-2.7533686320313966,-4.073549751373301,-3.738588670356899,-2.8691402541759357,-3.1838918435983135,-2.6008956947515927,-2.8351174801577006,4.581798294044508,-1.224117947762887,-1.8071423482705524,-2.5037167944692778,-0.2161194984165376,1.051582937980205,1.0948232327809,-0.9070638320224795,-1.6127304958727782,-1.946236371254055,-1.6480099447881096,-2.1626758990897863,2.213842897463857,-0.5676634692464059,-3.495650698961682,1.3618807210052426,-2.913790439254866,-4.760054872897765,-4.679996114905453,-5.292909334668748,-5.201246042882441,1.8723119190662254,-1.7272766229689522,-1.7968704640553328,-0.1262385618609927,-7.9491955100538645,-0.11837686292700324,-0.7281745936453476,0.4318479940579484,-4.669914687477117,-4.004468836336404,-5.484707641914176,-5.7257807767078575,-7.373533806451256,-4.756416844217075,-1.6279782133555103,-3.4333034361668506,-3.2921339448942226,-3.691660516204582,-0.7603687639692421,-2.2623560113413324,-1.9280894676083808,-1.4705643876779972,-3.538295784813395,-5.033299856764999,-3.8436814533999404,-4.310279816645156
2011-01-23,-9.27923433857935,-3.1719153139131646,-2.0976133803681676,-5.872824814102752,1.6205050798886236,4.3805140977809724,3.8524223100026105,0.847549638459846,-6.108416098924554,-6.073056318095204,-0.5943088303226176,2.3558014662364335,-1.48116816964261,-1.5183399273796971,1.4589171164984995,-0.1704089031502836,-1.4592295197326959,2.0124745442054377,-2.468633421308927,-1.8208389036638633,-0.9672763708967285,-1.1098043817187309,1.0516643174215374,1.6320414776484466,-4.861972024070168,-2.7533686320313966,-4.073549751373301,-3.738588670356899,-2.8691402541759357,-3.1838918435983135,-2.6008956947515927,-2.8351174801577006,4.581798294044508,-1.224117947762887,-1.8071423482705524,-2.5037167944692778,-0.2161194984165376,1.051582937980205,1.0948232327809,-0.9070638320224795,-1.6127304958727782,-1.946236371254055,-1.6480099447881096,-2.1626758990897863,2.213842897463857,-0.5676634692464059,-3.495650698961682,1.3618807210052426,-2.913790439254866,-4.760054872897765,-4.679996114905453,-5.292909334668748,-5.201246042882441,1.8723119190662254,-1.7272766229689522,-1.7968704640553328,-0.1262385618609927,-7.9491955100538645,-0.11837686292700324,-0.7281745936453476,0.4318479940579484,-4.669914687477117,-4.004468836336404,-5.484707641914176,-5.7257807767078575,-7.373533806451256,-4.756416844217075,-1.6279782133555103,-3.4333034361668506,-3.2921339448942226,-3.691660516204582,-0.7603687639692421,-2.2623560113413324,-1.9280894676083808,-1.4705643876779972,-3.538295784813395,-5.033299856764999,-3.8436814533999404,-4.310279816645156
